1,0.55433,0.51760
2,0.48963,0.54378
3,0.46300,0.54473
4,0.45837,0.53634
5,0.45370,0.52639
6,0.47133,0.51497
7,0.53467,0.51085
8,0.60030,0.53161
9,0.69130,0.56997
10,0.74337,0.62499
11,0.78830,0.67071
12,0.79967,0.70728
13,0.78600,0.73101
14,0.73333,0.74377
15,0.70770,0.74399
16,0.72497,0.73941
17,0.73497,0.73846
18,0.77830,0.73925
19,0.82133,0.74680
20,0.79267,0.75804
21,0.80467,0.76267
22,0.66800,0.76771
23,0.61940,0.75551
24,0.56903,0.73418
