0,0.50000
50,0.01033
100,0.01096
150,0.00937
200,0.00813
250,0.00735
300,0.00695
350,0.00684
400,0.00694
450,0.00720
500,0.00757
550,0.00800
600,0.00846
650,0.00893
700,0.00937
750,0.00978
800,0.01015
850,0.01047
900,0.01074
950,0.01096
1000,0.01114
1050,0.01128
1100,0.01138
1150,0.01146
1200,0.01150
1250,0.01153
1300,0.01154
1350,0.01153
1400,0.01151
1450,0.01148
1500,0.01144
1550,0.01139
1600,0.01133
1650,0.01128
1700,0.01122
1750,0.01115
1800,0.01109
1850,0.01102
1900,0.01096
1950,0.01089
2000,0.01083
2050,0.01077
2100,0.01071
2150,0.01066
2200,0.01061
2250,0.01056
2300,0.01052
2350,0.01048
2400,0.01045
2450,0.01042
2500,0.01040
2550,0.01038
2600,0.01037
2650,0.01037
2700,0.01037
2750,0.01038
2800,0.01039
2850,0.01041
2900,0.01043
2950,0.01046
3000,0.01050
3050,0.01054
3100,0.01058
3150,0.01064
3200,0.01069
3250,0.01075
3300,0.01082
3350,0.01089
3400,0.01096
3450,0.01104
3500,0.01112
3550,0.01120
3600,0.01129
3650,0.01138
3700,0.01147
3750,0.01157
3800,0.01166
3850,0.01176
3900,0.01186
3950,0.01196
4000,0.01206
4050,0.01217
4100,0.01227
4150,0.01238
4200,0.01248
4250,0.01259
4300,0.01270
4350,0.01280
4400,0.01291
4450,0.01301
4500,0.01312
4550,0.01323
4600,0.01333
4650,0.01344
4700,0.01354
4750,0.01364
4800,0.01375
4850,0.01385
4900,0.01395
4950,0.01405
5000,0.01415
5050,0.01425
5100,0.01434
5150,0.01444
5200,0.01453
5250,0.01463
5300,0.01472
5350,0.01481
5400,0.01490
5450,0.01499
5500,0.01508
5550,0.01516
5600,0.01525
5650,0.01533
5700,0.01541
5750,0.01549
5800,0.01557
5850,0.01565
5900,0.01573
5950,0.01580
6000,0.01587
6050,0.01594
6100,0.01601
6150,0.01608
6200,0.01615
6250,0.01621
6300,0.01627
6350,0.01634
6400,0.01640
6450,0.01645
6500,0.01651
