1,0.53497,0.41328
2,0.47963,0.41776
3,0.45437,0.42003
4,0.45197,0.42142
5,0.44797,0.43253
6,0.46300,0.53264
7,0.52330,0.57375
8,0.59167,0.61182
9,0.67267,0.61197
10,0.73000,0.64428
11,0.77863,0.66011
12,0.78767,0.66253
13,0.77863,0.72274
14,0.71867,0.71486
15,0.69330,0.71639
16,0.72170,0.71609
17,0.75170,0.71620
18,0.78903,0.71689
19,0.82567,0.71829
20,0.81033,0.72036
21,0.78467,0.72208
22,0.73667,0.72327
23,0.56950,0.72353
24,0.56667,0.72059
