1,0.53497,0.58627
2,0.47963,0.58913
3,0.45437,0.57756
4,0.45197,0.56022
5,0.44797,0.54334
6,0.46300,0.52638
7,0.52330,0.51590
8,0.59167,0.52799
9,0.67267,0.56008
10,0.73000,0.60712
11,0.77863,0.65129
12,0.78767,0.68872
13,0.77863,0.71311
14,0.71867,0.72742
15,0.69330,0.72777
16,0.72170,0.72347
17,0.75170,0.72461
18,0.78903,0.73019
19,0.82567,0.73961
20,0.81033,0.75104
21,0.78467,0.75797
22,0.73667,0.76080
23,0.56950,0.75805
24,0.56667,0.73501
