0,0.80000
50,0.01133
100,0.01434
150,0.01814
200,0.01999
250,0.02742
300,0.04501
350,0.04111
400,0.01187
450,0.04695
500,0.00450
550,0.01799
600,0.04965
650,0.11988
700,0.11034
750,0.09359
800,0.11584
850,0.06059
900,0.11570
950,0.11218
1000,0.06359
1050,0.05823
1100,0.04517
1150,0.03868
1200,0.03140
1250,0.02669
1300,0.02242
1350,0.01922
1400,0.01668
1450,0.01507
1500,0.01595
1550,0.02421
1600,0.02912
1650,0.03571
1700,0.06589
1750,0.08997
1800,0.07810
1850,0.06644
1900,0.06227
1950,0.06222
2000,0.06281
2050,0.06163
2100,0.05774
2150,0.05167
2200,0.04432
2250,0.03624
2300,0.02787
2350,0.01996
2400,0.01348
2450,0.00932
2500,0.00771
2550,0.00772
2600,0.00826
2650,0.00938
2700,0.01002
2750,0.01062
2800,0.01163
2850,0.01165
2900,0.01203
2950,0.01177
3000,0.01060
3050,0.00872
3100,0.00647
3150,0.00462
3200,0.00378
3250,0.00423
3300,0.00623
3350,0.01003
3400,0.01529
3450,0.02102
3500,0.02686
3550,0.03421
3600,0.04637
3650,0.06257
3700,0.07513
3750,0.08342
3800,0.08964
3850,0.09465
3900,0.09867
3950,0.10165
4000,0.10339
4050,0.10000
4100,0.08176
4150,0.06153
4200,0.05359
4250,0.05519
4300,0.06212
4350,0.07530
4400,0.08911
4450,0.08958
4500,0.08658
4550,0.08509
4600,0.08492
4650,0.08530
4700,0.08562
4750,0.08561
4800,0.08513
4850,0.08397
4900,0.08221
4950,0.08192
5000,0.08259
5050,0.08348
5100,0.08397
5150,0.08394
5200,0.08365
5250,0.08322
5300,0.08278
5350,0.08233
5400,0.08193
5450,0.08163
5500,0.08142
5550,0.08130
5600,0.08120
5650,0.08102
5700,0.08079
5750,0.08046
5800,0.07985
5850,0.07888
5900,0.07795
5950,0.07682
6000,0.07559
6050,0.07444
6100,0.07335
6150,0.07217
6200,0.07091
6250,0.06966
6300,0.06818
6350,0.06677
6400,0.06517
6450,0.06365
6500,0.06203
6550,0.06236
6600,0.06201
6650,0.06177
6700,0.06091
6750,0.06046
6800,0.05973
6850,0.05934
6900,0.05827
6950,0.05701
7000,0.05665
7050,0.05454
7100,0.05322
7150,0.05166
7200,0.04950
7250,0.04822
7300,0.04629
7350,0.04404
7400,0.04355
7450,0.04282
7500,0.04270
7550,0.04300
7600,0.04016
7650,0.04091
7700,0.03810
7750,0.03508
7800,0.03237
7850,0.02996
7900,0.02845
7950,0.02753
8000,0.02669
