1,0.55433,0.42334
2,0.48963,0.42809
3,0.46300,0.43031
4,0.45837,0.43149
5,0.45370,0.43246
6,0.47133,0.43323
7,0.53467,0.43519
8,0.60030,0.47357
9,0.69130,0.56295
10,0.74337,0.55945
11,0.78830,0.63410
12,0.79967,0.63439
13,0.78600,0.63781
14,0.73333,0.64174
15,0.70770,0.66770
16,0.72497,0.68303
17,0.73497,0.68333
18,0.77830,0.68442
19,0.82133,0.68692
20,0.79267,0.72670
21,0.80467,0.72775
22,0.66800,0.72634
23,0.61940,0.72618
24,0.56903,0.72417
