0,0.10000
2,0.00190
4,0.00041
6,0.00042
8,0.00020
10,0.00813
12,0.00144
14,0.00059
16,0.00069
18,0.00159
20,0.00199
22,0.00191
24,0.00207
26,0.00100
28,0.00203
30,0.00202
32,0.00213
34,0.00184
36,0.00123
38,0.00172
40,0.00161
42,0.00161
44,0.00108
46,0.00171
48,0.00253
50,0.00182
52,0.00093
54,0.00175
56,0.00302
58,0.00273
60,0.00223
62,0.00214
64,0.00250
66,0.00246
68,0.00198
70,0.00257
72,0.00302
74,0.00310
76,0.00315
78,0.00330
80,0.00339
82,0.00343
84,0.00347
86,0.00346
88,0.00342
90,0.00338
92,0.00333
94,0.00327
96,0.00323
98,0.00321
100,0.00320
102,0.00321
104,0.00323
106,0.00327
108,0.00331
110,0.00335
112,0.00339
114,0.00342
116,0.00344
118,0.00346
120,0.00346
122,0.00345
124,0.00344
126,0.00343
128,0.00342
130,0.00340
132,0.00339
134,0.00338
136,0.00337
138,0.00336
140,0.00335
142,0.00334
144,0.00334
146,0.00334
148,0.00333
150,0.00333
152,0.00333
154,0.00332
156,0.00331
158,0.00330
160,0.00329
162,0.00328
164,0.00327
166,0.00325
168,0.00324
170,0.00322
172,0.00321
174,0.00320
176,0.00318
178,0.00317
180,0.00315
182,0.00314
184,0.00312
186,0.00311
188,0.00309
190,0.00307
192,0.00305
194,0.00303
196,0.00302
198,0.00299
200,0.00297
202,0.00295
204,0.00293
206,0.00291
208,0.00288
210,0.00286
212,0.00284
214,0.00281
216,0.00279
218,0.00276
220,0.00274
222,0.00271
224,0.00269
226,0.00266
228,0.00264
230,0.00262
232,0.00259
234,0.00257
236,0.00254
238,0.00252
240,0.00250
242,0.00247
244,0.00245
246,0.00243
248,0.00241
250,0.00239
252,0.00237
254,0.00235
256,0.00233
258,0.00231
260,0.00229
262,0.00227
264,0.00226
266,0.00224
268,0.00222
270,0.00221
272,0.00219
274,0.00218
276,0.00216
278,0.00215
280,0.00214
282,0.00212
284,0.00211
286,0.00210
288,0.00209
290,0.00208
292,0.00207
294,0.00206
296,0.00205
298,0.00204
300,0.00203
302,0.00203
304,0.00202
306,0.00201
308,0.00200
310,0.00200
312,0.00199
314,0.00199
316,0.00198
318,0.00198
320,0.00197
322,0.00197
324,0.00197
326,0.00196
328,0.00196
330,0.00196
332,0.00196
334,0.00195
336,0.00195
338,0.00195
340,0.00195
342,0.00195
344,0.00195
346,0.00196
348,0.00196
350,0.00196
352,0.00196
354,0.00196
356,0.00197
358,0.00197
360,0.00197
362,0.00198
364,0.00198
366,0.00199
368,0.00199
370,0.00200
372,0.00200
374,0.00201
376,0.00201
378,0.00202
380,0.00203
382,0.00203
384,0.00204
386,0.00205
388,0.00205
390,0.00206
392,0.00207
394,0.00208
396,0.00209
398,0.00210
400,0.00210
402,0.00211
404,0.00212
406,0.00213
408,0.00214
410,0.00215
412,0.00216
414,0.00217
416,0.00218
418,0.00219
420,0.00220
422,0.00221
424,0.00222
426,0.00223
428,0.00224
430,0.00226
432,0.00227
434,0.00228
436,0.00229
438,0.00230
440,0.00231
442,0.00232
444,0.00233
446,0.00234
448,0.00236
450,0.00237
452,0.00238
454,0.00239
456,0.00240
458,0.00241
460,0.00242
462,0.00244
464,0.00245
466,0.00246
468,0.00247
470,0.00248
472,0.00249
474,0.00250
476,0.00251
478,0.00252
480,0.00253
482,0.00255
484,0.00256
486,0.00257
488,0.00258
490,0.00259
492,0.00260
494,0.00261
496,0.00262
498,0.00263
500,0.00264
502,0.00265
504,0.00266
506,0.00266
508,0.00267
510,0.00268
512,0.00269
514,0.00270
516,0.00271
518,0.00271
520,0.00272
522,0.00273
524,0.00274
526,0.00274
528,0.00275
530,0.00275
532,0.00276
534,0.00277
536,0.00277
538,0.00278
540,0.00278
542,0.00278
544,0.00279
546,0.00279
548,0.00279
550,0.00279
552,0.00280
554,0.00280
556,0.00280
558,0.00280
560,0.00280
562,0.00280
564,0.00279
566,0.00279
568,0.00279
570,0.00279
572,0.00278
574,0.00278
576,0.00277
578,0.00277
580,0.00276
582,0.00275
584,0.00274
586,0.00273
588,0.00272
590,0.00271
592,0.00270
594,0.00269
596,0.00268
598,0.00266
600,0.00265
602,0.00263
604,0.00261
606,0.00259
608,0.00257
610,0.00255
612,0.00253
614,0.00251
616,0.00249
618,0.00246
620,0.00243
622,0.00241
624,0.00238
626,0.00235
628,0.00232
630,0.00229
632,0.00225
634,0.00222
636,0.00218
638,0.00214
640,0.00211
642,0.00207
644,0.00203
646,0.00199
648,0.00195
650,0.00190
652,0.00186
654,0.00181
656,0.00177
658,0.00172
660,0.00168
662,0.00163
664,0.00158
666,0.00154
668,0.00149
670,0.00144
672,0.00139
674,0.00134
676,0.00129
678,0.00125
680,0.00120
682,0.00115
684,0.00110
686,0.00106
688,0.00101
690,0.00097
692,0.00092
694,0.00088
696,0.00083
698,0.00079
700,0.00075
702,0.00071
704,0.00067
706,0.00063
708,0.00059
710,0.00056
712,0.00052
714,0.00049
716,0.00046
718,0.00043
720,0.00040
722,0.00037
724,0.00034
726,0.00031
728,0.00029
730,0.00027
732,0.00024
734,0.00022
736,0.00020
738,0.00018
740,0.00017
742,0.00015
744,0.00013
746,0.00012
748,0.00011
750,0.00009
752,0.00008
754,0.00007
756,0.00006
758,0.00005
760,0.00005
762,0.00004
764,0.00003
766,0.00003
768,0.00002
770,0.00002
772,0.00001
774,0.00001
776,0.00000
778,0.00000
780,0.00000
782,0.00000
