0,0.80000
50,0.08905
100,0.00445
150,0.02985
200,0.00702
250,0.02697
300,0.00423
350,0.02830
400,0.01339
450,0.03235
500,0.02475
550,0.09414
600,0.11288
650,0.09540
700,0.08436
750,0.08312
800,0.08473
850,0.08558
900,0.08827
950,0.09408
1000,0.09992
1050,0.10449
1100,0.10729
1150,0.10837
1200,0.10788
1250,0.10613
1300,0.10360
1350,0.10086
1400,0.09835
1450,0.09640
1500,0.09523
1550,0.09480
1600,0.09428
1650,0.09199
1700,0.08601
1750,0.07490
1800,0.05280
1850,0.03928
1900,0.03848
1950,0.04595
2000,0.05720
2050,0.06281
2100,0.06199
2150,0.05918
2200,0.05565
2250,0.05198
2300,0.04853
2350,0.04545
2400,0.04278
2450,0.04051
2500,0.03856
2550,0.03687
2600,0.03537
2650,0.03402
2700,0.03278
2750,0.03162
2800,0.03052
2850,0.02947
2900,0.02850
2950,0.02771
3000,0.02718
3050,0.02678
3100,0.02629
3150,0.02560
3200,0.02476
3250,0.02391
3300,0.02306
3350,0.02224
3400,0.02149
3450,0.02066
3500,0.01969
3550,0.01868
3600,0.01766
3650,0.01674
3700,0.01618
3750,0.01605
3800,0.01564
3850,0.01511
3900,0.01460
3950,0.01413
4000,0.01366
4050,0.01313
4100,0.01261
4150,0.01222
4200,0.01212
4250,0.01233
4300,0.01251
4350,0.01250
4400,0.01245
4450,0.01261
4500,0.01291
4550,0.01308
4600,0.01304
4650,0.01284
4700,0.01254
4750,0.01221
4800,0.01191
4850,0.01157
4900,0.01126
4950,0.01095
5000,0.01058
5050,0.00984
5100,0.00922
5150,0.00896
5200,0.00887
5250,0.00878
5300,0.00871
5350,0.00853
5400,0.00839
5450,0.00842
5500,0.00842
5550,0.00859
5600,0.00859
5650,0.00864
5700,0.00847
5750,0.00814
5800,0.00782
5850,0.00777
5900,0.00774
5950,0.00794
6000,0.00806
6050,0.00826
6100,0.00831
6150,0.00835
6200,0.00835
6250,0.00843
6300,0.00926
6350,0.01556
6400,0.00977
6450,0.00973
6500,0.00978
6550,0.00992
6600,0.01027
6650,0.01102
6700,0.01269
6750,0.01670
6800,0.02608
6850,0.04089
6900,0.04459
6950,0.03150
7000,0.02200
7050,0.01831
7100,0.01703
7150,0.01714
7200,0.01739
7250,0.01760
7300,0.01798
7350,0.01860
7400,0.01843
7450,0.01789
7500,0.01749
7550,0.01775
7600,0.01730
7650,0.01539
7700,0.01327
7750,0.01112
7800,0.00941
7850,0.00840
7900,0.00841
7950,0.00964
8000,0.01241
